21:21:10.573 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 10224 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:22:10.093 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 37 ms
21:25:17.710 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 11880 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:25:17.713 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:25:17.713 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:25:17.766 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:25:17.766 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:25:18.541 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:25:18.549 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:25:18.549 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:25:18.550 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:25:18.612 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [173] - Initializing Spring embedded WebApplicationContext
21:25:18.612 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 846 ms
21:25:18.769 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:25:18.872 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:25:18.885 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:25:18.903 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path ''
21:25:18.906 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 1.79 seconds (JVM running for 2.661)
21:25:34.435 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:25:34.435 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:25:34.441 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 6 ms
21:26:42.160 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 1968 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:26:42.163 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:26:42.163 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:26:42.218 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:26:42.219 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:26:43.085 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:26:43.093 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:26:43.094 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:26:43.094 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:26:43.157 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:26:43.158 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 939 ms
21:26:43.302 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:26:43.405 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:26:43.422 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:26:43.439 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:26:43.443 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 1.898 seconds (JVM running for 2.662)
21:27:15.630 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:27:15.630 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:27:15.637 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 7 ms
21:28:12.683 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 15308 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:28:12.689 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:28:12.690 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:28:12.758 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:28:12.758 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:28:13.740 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:28:13.750 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:28:13.750 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:28:13.750 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:28:13.814 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:28:13.814 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 1056 ms
21:28:13.960 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:28:14.070 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:28:14.085 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:28:14.107 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:28:14.110 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 2.146 seconds (JVM running for 3.042)
21:28:26.247 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:28:26.248 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:28:26.253 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 5 ms
21:30:33.812 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 8936 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:30:33.815 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:30:33.816 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:30:33.877 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:30:33.877 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:30:34.796 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:30:34.804 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:30:34.805 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:30:34.805 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:30:34.874 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:30:34.875 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 997 ms
21:30:35.017 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:30:35.121 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:30:35.138 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:30:35.157 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:30:35.160 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 2.078 seconds (JVM running for 2.968)
21:31:02.993 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:31:02.993 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:31:03.000 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 7 ms
21:33:39.444 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 6996 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:33:39.451 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:33:39.452 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:33:39.559 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:33:39.559 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:33:41.234 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:33:41.241 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:33:41.242 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:33:41.242 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:33:41.296 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:33:41.296 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 1736 ms
21:33:41.447 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:33:41.553 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:33:41.568 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:33:41.586 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:33:41.589 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 3.388 seconds (JVM running for 5.108)
21:34:06.616 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:34:06.617 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:34:06.624 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 7 ms
21:34:28.755 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver [199] - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public com.kt.dc.otn.bean.RequestResult com.kt.dc.otn.controller.DcOtnAdapterController.dcOtnAdapter(java.lang.String)]
21:34:49.513 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver [199] - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public com.kt.dc.otn.bean.RequestResult com.kt.dc.otn.controller.DcOtnAdapterController.dcOtnAdapter(java.lang.String)]
21:37:21.207 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 9476 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:37:21.212 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:37:21.212 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:37:21.272 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:37:21.272 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:37:22.188 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:37:22.197 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:37:22.198 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:37:22.198 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:37:22.266 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:37:22.267 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 995 ms
21:37:22.446 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:37:22.558 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:37:22.573 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:37:22.595 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:37:22.599 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 2.118 seconds (JVM running for 3.208)
21:37:24.732 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:37:24.733 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:37:24.740 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 7 ms
21:38:08.249 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 13992 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:38:08.251 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:38:08.251 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:38:08.310 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:38:08.310 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:38:09.292 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:38:09.302 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:38:09.302 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:38:09.303 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:38:09.374 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:38:09.375 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 1063 ms
21:38:09.540 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:38:09.652 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:38:09.669 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:38:09.689 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:38:09.692 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 2.307 seconds (JVM running for 3.245)
21:38:11.680 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:38:11.680 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
21:38:11.691 INFO  o.s.web.servlet.DispatcherServlet [547] - Completed initialization in 11 ms
21:38:11.828 ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] [175] - Servlet.service() for servlet [dispatcherServlet] in context with path [/service-dc] threw exception [Request processing failed; nested exception is com.alibaba.fastjson.JSONException: error parse false] with root cause
com.alibaba.fastjson.JSONException: error parse false
	at com.alibaba.fastjson.parser.JSONLexerBase.scanFalse(JSONLexerBase.java:4561)
	at com.alibaba.fastjson.parser.JSONLexerBase.nextToken(JSONLexerBase.java:151)
	at com.alibaba.fastjson.parser.DefaultJSONParser.<init>(DefaultJSONParser.java:162)
	at com.alibaba.fastjson.parser.DefaultJSONParser.<init>(DefaultJSONParser.java:133)
	at com.alibaba.fastjson.JSON.parse(JSON.java:151)
	at com.alibaba.fastjson.JSON.parse(JSON.java:162)
	at com.alibaba.fastjson.JSON.parse(JSON.java:131)
	at com.kt.dc.otn.controller.DcOtnAdapterController.dcOtnAdapter(DcOtnAdapterController.java:29)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:106)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:888)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:793)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:660)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:367)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:860)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1598)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
21:40:40.325 INFO  com.kt.dc.otn.DCServerApplication [55] - Starting DCServerApplication on WIN-GLI7I9HCIR2 with PID 14676 (F:\job\DC\service-kt-dc-adapter\service-kt-dc-mtosi\target\classes started by Administrator in F:\job\DC\service-kt-dc-adapter)
21:40:40.329 DEBUG com.kt.dc.otn.DCServerApplication [56] - Running with Spring Boot v2.2.4.RELEASE, Spring v5.2.3.RELEASE
21:40:40.329 INFO  com.kt.dc.otn.DCServerApplication [655] - The following profiles are active: dev
21:40:40.387 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
21:40:40.388 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [225] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
21:40:41.262 INFO  o.s.b.w.e.tomcat.TomcatWebServer [92] - Tomcat initialized with port(s): 8761 (http)
21:40:41.272 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Initializing ProtocolHandler ["http-nio-8761"]
21:40:41.273 INFO  o.a.catalina.core.StandardService [173] - Starting service [Tomcat]
21:40:41.273 INFO  o.a.catalina.core.StandardEngine [173] - Starting Servlet engine: [Apache Tomcat/9.0.30]
21:40:41.350 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring embedded WebApplicationContext
21:40:41.350 INFO  o.s.web.context.ContextLoader [284] - Root WebApplicationContext: initialization completed in 962 ms
21:40:41.498 INFO  o.s.s.c.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 'applicationTaskExecutor'
21:40:41.618 INFO  o.s.b.d.a.OptionalLiveReloadServer [58] - LiveReload server is running on port 35729
21:40:41.632 INFO  o.a.coyote.http11.Http11NioProtocol [173] - Starting ProtocolHandler ["http-nio-8761"]
21:40:41.649 INFO  o.s.b.w.e.tomcat.TomcatWebServer [204] - Tomcat started on port(s): 8761 (http) with context path '/service-dc'
21:40:41.652 INFO  com.kt.dc.otn.DCServerApplication [61] - Started DCServerApplication in 2.081 seconds (JVM running for 3.045)
21:40:47.240 INFO  o.a.c.c.C.[.[.[/service-dc] [173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
21:40:47.241 INFO  o.s.web.servlet.DispatcherServlet [525] - Initializing Servlet 'dispatcherServlet'
